"","ImageNumber","ObjectNumber","BRCA1_Count","rH2AX_Count","Intensity_DAPI","Intensity_BRCA1","MeanIntensity_BRCA1_foci","MeanIntensity_rH2AX_foci","sample","treat","replicate"
"720",24,27,0,1,95.1869234486949,9.58895254810341,0,0.0367953148448751,"FUSClone110","mock","R3"
"721",24,28,3,5,128.6238806888,17.2762189549394,0.0318179464158721,0.0413568886594032,"FUSClone110","mock","R3"
"722",24,29,0,1,118.400259837043,19.0227208596189,0,0.0186058341059834,"FUSClone110","mock","R3"
"723",25,1,1,46,140.870832942659,12.0223087999038,0.0291498175097836,0.0366070954733535,"GUSClone110","15min","R3"
"724",25,2,0,57,154.704829951748,6.32423900812864,0,0.0377166693650095,"GUSClone110","15min","R3"
"725",25,3,3,50,110.183154488914,14.6981309014373,0.0227036021805058,0.0366093484402856,"GUSClone110","15min","R3"
"726",25,4,0,44,99.4331735435408,3.08212408144027,0,0.0339912121933083,"GUSClone110","15min","R3"
"727",25,5,0,44,169.844633209519,6.9121080993209,0,0.0374100908156216,"GUSClone110","15min","R3"
"728",25,6,48,74,371.691936771851,53.7011677196715,0.031411955036231,0.0321807334688894,"GUSClone110","15min","R3"
"729",25,7,0,51,223.666056997608,8.17871373728849,0,0.0359905792628305,"GUSClone110","15min","R3"
"730",25,8,1,56,137.236225463217,9.75082025653683,0.0277771417750046,0.0336288128102345,"GUSClone110","15min","R3"
"731",25,9,39,47,310.847822685027,43.7239646138623,0.0322712118362224,0.0324338152689662,"GUSClone110","15min","R3"
"732",25,10,0,45,166.038621023297,4.76533155189827,0,0.0343735009141967,"GUSClone110","15min","R3"
"733",25,11,3,50,133.834516517352,15.6767682547215,0.0275216839588685,0.0365101009207906,"GUSClone110","15min","R3"
"734",25,12,6,31,221.097963624867,13.2024568011984,0.0289022058986321,0.0359185631072505,"GUSClone110","15min","R3"
"735",25,13,1,38,214.114275396802,8.93008324317634,0.0229533836245537,0.0385769441086116,"GUSClone110","15min","R3"
"736",25,14,11,48,206.321050436702,15.8830854985863,0.0327583085317969,0.0370999239423246,"GUSClone110","15min","R3"
"737",25,15,0,55,264.531365777832,6.26468304521404,0,0.0342500057023984,"GUSClone110","15min","R3"
"738",25,16,1,48,124.349188035587,9.69723057653755,0.0238307773834094,0.039322193956412,"GUSClone110","15min","R3"
"739",25,17,4,55,168.392066006083,14.1620509384666,0.0268725047554148,0.038028761420872,"GUSClone110","15min","R3"
"740",25,18,1,56,271.094820267521,12.1286794410553,0.0213304173408283,0.0340404413891369,"GUSClone110","15min","R3"
"741",25,19,0,52,203.717785097659,1.91377127706073,0,0.0394070978139419,"GUSClone110","15min","R3"
"742",25,20,0,55,256.449867241317,13.3893187923823,0,0.0340973865574908,"GUSClone110","15min","R3"
"743",25,21,2,38,220.138033744181,8.51931036217138,0.0291978941084101,0.0375682840150028,"GUSClone110","15min","R3"
"744",25,22,0,51,131.479301621672,9.54023050796241,0,0.0357223517293378,"GUSClone110","15min","R3"
"745",25,23,25,58,257.945129246917,30.2603496296797,0.0298830264433889,0.0349212395598586,"GUSClone110","15min","R3"
"746",25,24,0,38,185.286839557113,6.43009084812365,0,0.036101910112538,"GUSClone110","15min","R3"
"747",25,25,3,58,171.437690343242,13.1618830955122,0.0319860890783646,0.0389073044144927,"GUSClone110","15min","R3"
"748",25,26,20,44,272.488396330271,25.4792707914021,0.0300614282587867,0.0334308664623678,"GUSClone110","15min","R3"
"749",25,27,2,51,237.60900356085,16.9180897176266,0.0251983676571399,0.0366887829855925,"GUSClone110","15min","R3"
"750",25,28,5,60,204.236362942029,22.6623332810123,0.0259742109622392,0.0368683350946703,"GUSClone110","15min","R3"
"751",25,29,21,68,238.024827294284,31.3748686313629,0.02837227655977,0.0334417388855187,"GUSClone110","15min","R3"
"752",25,30,2,21,130.387579587521,6.68108650459908,0.0280814746963895,0.0369888972995138,"GUSClone110","15min","R3"
"753",25,31,4,35,128.756985373329,11.5952698017936,0.0285821856047154,0.0366302036091372,"GUSClone110","15min","R3"
"754",25,32,1,47,84.726635059109,12.4009919471573,0.0256877156595389,0.0358827541409723,"GUSClone110","15min","R3"
"755",25,33,11,52,125.584009005222,14.2926528521348,0.0291581573942866,0.0385719090965778,"GUSClone110","15min","R3"
"756",25,34,0,40,115.470619162545,4.98588544968516,0,0.0354374909050022,"GUSClone110","15min","R3"
"757",25,35,8,64,155.029450699454,29.3092548258137,0.0231018466549964,0.0360926492072308,"GUSClone110","15min","R3"
"758",25,36,16,66,189.609873274574,24.1691922105383,0.0306417089554054,0.0333660321848087,"GUSClone110","15min","R3"
