"","ensgene","symbol","entrez","W_1","W_2","W_3","C_1","C_2","C_3","F_1","F_2","F_3","WTvsKOlog2FoldChange","WTvsKOpadj","REvsKOlog2FoldChange","REvsKOpadj","WTvsRElog2FoldChange","WTvsREpadj","WT_KO_sign","RE_KO_sign","diff"
"539","ENSG00000187741","FANCA",2175,2004.29511858161,1902.268444431,2049.15922978294,1148.75424633565,1218.34467720798,1532.32571539333,1912.67089732704,1716.90330263511,1835.86485408856,0.584727866724101,0.00118087009720925,0.465864983139978,0.0186780626291358,0.118862883584123,0.718516758421659,1,1,0
"540","ENSG00000187775","DNAH17",8632,215.639171274042,201.486377291757,203.455218843011,240.99739433615,323.429009846127,361.646456502443,197.069124881499,189.69711195688,239.969582415401,-0.538694684253539,0.0331474410507667,-0.526380915622089,0.046490197503971,-0.0123137686314491,0.985001723640733,-1,-1,0
"541","ENSG00000187994","RINL",126432,146.688715255383,128.398181607492,141.896973141792,293.213496442316,182.226964249588,186.868989682114,151.052984046225,128.069623808452,119.984791207701,-0.599758789041918,0.0360212670687665,-0.658115234687638,0.0223389170664341,0.0583564456457196,0.923534624719587,-1,-1,0
"542","ENSG00000188488","SERPINA5",5104,0.675984862928032,0,5.21680048315412,8.03324647787168,11.4488145078275,38.473027287494,0,1.92585900463838,0.975486107379681,-1.35258198213171,0.00890677026457111,-1.48589183515817,0.00443912196943504,0.13330985302646,0.763160479816781,-1,-1,0
"543","ENSG00000188501","LCTL",197021,332.584552560592,281.488321216425,332.831870825233,504.755653692937,454.136308810491,666.132986749181,297.104213653834,228.214292049648,279.964512817968,-0.725147403859274,0.0015169622378062,-0.942518589946572,1.96231968143747e-05,0.217371186087298,0.547123645509905,-1,-1,0
"544","ENSG00000188549","C15orf52",388115,2282.80088210796,1761.03044466276,2480.06694969147,3645.75502654076,4328.60595183445,5715.99262557053,3000.05231228232,2662.50007391256,3263.97651529241,-0.993216142053441,5.00295772959204e-06,-0.573707902318346,0.0253591449516467,-0.419508239735095,0.13209323834024,-1,-1,0
"545","ENSG00000188620","HMX3",340784,20.279545887841,29.630349601729,21.9105620292473,0,5.72440725391376,7.69460545749879,15.0052633158502,14.4439425347878,19.5097221475936,1.39399992593408,0.00175498565940655,0.994610103434623,0.0364597646644762,0.399389822499459,0.570765356912277,1,1,0
"546","ENSG00000188687","SLC4A5",57835,16.8996215732008,14.8151748008645,21.9105620292473,46.8606044542514,39.116782901744,61.5568436599903,10.0035088772335,30.813744074214,18.5342360402139,-1.10794398442815,0.00669610633927953,-0.996302743285458,0.0223883745851735,-0.111641241142692,0.901665479114889,-1,-1,0
"547","ENSG00000189143","CLDN4",1364,235.918717161883,162.966922809509,250.406423191398,706.925690052708,329.153417100041,459.477868747785,186.065265116542,125.180835301495,166.808124361925,-1.0494371873902,0.000437996633073545,-1.42927852509387,4.96189246854321e-07,0.379841337703672,0.370501668651518,-1,-1,0
"548","ENSG00000189190","ZNF600",162966,70.3024257445153,61.2360558435732,71.9918466675269,108.448827451268,118.304416580884,131.907522128551,70.0245621406342,66.442135660024,88.769235771551,-0.741323582999869,0.00670505747819482,-0.611026323644262,0.0412823158268718,-0.130297259355607,0.811075720802261,-1,-1,0
"549","ENSG00000189337","KAZN",23254,700.320317993441,751.623201563858,821.124396048458,266.436008182744,394.030032644397,327.570346619234,477.167373444036,522.870719759319,437.993262213477,1.12664512802894,3.94011921750799e-09,0.503776905663618,0.0352969130351539,0.62286822236532,0.00346737645824703,1,1,0
"550","ENSG00000196074","SYCP2",10388,78.4142440996517,62.2237341636308,90.7723284068817,18.7442417817006,35.3005113991348,52.7630088514203,60.0210532634008,84.7377962040886,75.1124302682354,0.898434393020318,0.0126573054177982,0.835969171078463,0.0280441807738783,0.0624652219418555,0.937817403271284,1,1,0
"551","ENSG00000196139","AKR1C3",8644,78.4142440996517,90.8664054453021,53.211364928172,627.932099686969,469.401394820928,275.906567118885,176.061756239309,190.660041459199,179.489443757861,-2.26294880630289,3.3495949091369e-17,-1.16658664475112,9.1383362740786e-05,-1.09636216155177,0.000233566279948563,-1,-1,0
"552","ENSG00000196155","PLEKHG4",25894,1053.8604013048,961.998683736134,918.156885035125,467.267170129536,585.797675650508,451.783263290286,777.27263976104,761.677236334478,639.918886441071,0.913708836861067,4.73911467655555e-07,0.504373653646992,0.0196134148954502,0.409335183214076,0.0647181568686839,1,1,0
"553","ENSG00000196526","AFAP1",60312,1057.91631048237,1316.57520063682,1562.95342475297,413.712193610391,923.537703631419,968.421058293777,1324.46457534571,1499.28123511098,1295.44555060022,0.674586344144435,0.0371499940681927,0.732382050833469,0.0242746743624733,-0.0577957066890343,0.934676455001362,1,1,0
"554","ENSG00000196663","TECPR2",9895,267.014020856573,257.784041535042,244.146262611613,80.3324647787168,97.3149233165339,103.327559000698,158.055440260289,202.21519548703,180.464929865241,1.34432539657348,5.76677472497712e-11,0.865525671516069,0.000152511401509665,0.478799725057416,0.0525453566326572,1,1,0
"555","ENSG00000196979","AL360004.1",401554,33.7992431464016,27.6549929616137,14.6070413528315,80.3324647787168,50.5655974095715,54.9614675535628,27.0094739685303,14.4439425347878,20.4852082549733,-0.998184158645962,0.0118475662866997,-1.2293155512883,0.0015763348738698,0.231131392642336,0.734092022537868,-1,-1,0
"556","ENSG00000197265","GTF2E2",2961,869.316533725449,741.746418363282,811.734155178781,463.2505468906,373.994607255699,331.967264023519,658.230884121962,622.052458498196,648.698261407488,1.00147276603949,2.14362889855756e-08,0.687433005467372,0.000480962647050655,0.314039760572115,0.195636812898873,1,1,0
"557","ENSG00000197405","C5AR1",728,92.6099262211404,80.0019439246682,45.9078442517563,45.5217300412728,34.3464435234825,15.3892109149976,90.0315798951012,110.736892766707,68.2840275165777,0.936840679848934,0.0153530849656251,1.17510918800983,0.00172873749314414,-0.2382685081609,0.718219041358155,1,1,0
"558","ENSG00000197457","STMN3",50861,939.618959469964,1155.58363446743,897.289683102509,550.27738373421,446.503765805273,338.562640129947,919.322465817755,915.745956705548,940.368607514012,1.086869191893,1.33936355168206e-07,0.985309568990363,3.72022404998291e-06,0.101559622902635,0.823238697102247,1,1,0
"559","ENSG00000197467","COL13A1",1305,853.092897015176,1136.81774638633,735.568868124731,319.990984701888,472.263598447885,402.31794249208,682.239305427322,770.343601855351,482.865623152942,1.07538041065253,1.5826743454364e-05,0.626396232126816,0.0337086233791615,0.448984178525712,0.162843897739174,1,1,0
"560","ENSG00000197594","ENPP1",5167,214.963186411114,291.365104417001,251.449783288029,258.402761704872,428.376476167879,565.003886450626,178.062458014756,171.401451412816,193.146249261177,-0.6495109185056,0.0372233241934702,-1.07263330161601,0.000123557106569673,0.423122383110414,0.252408103544609,-1,-1,0
"561","ENSG00000197614","MFAP5",8076,986.261915011999,1047.92669758115,1560.86670455971,567.682751102932,472.263598447885,559.507739695269,815.285973494527,901.302014170761,983.289996238718,1.08439208540939,3.94714269694543e-07,0.70071090845783,0.00364440878273992,0.38368117695156,0.179652502777688,1,1,0
"562","ENSG00000197696","NMB",4828,226.454929080891,204.44941225193,176.327856330609,998.800312082045,450.320037307882,328.669575970306,331.116143836428,291.767639202714,270.209651744172,-1.29487452676478,4.97753646910949e-05,-0.835516485758726,0.02322327799352,-0.459358041006054,0.301242003967444,-1,-1,0
"563","ENSG00000197769","MAP1LC3C",440738,25.6874247912652,6.91374824040342,12.5203211595699,72.2992183008451,56.2900046634853,48.3660914471353,8.00280710178677,7.70343601855351,1.95097221475936,-1.41327543454687,0.00102138619519786,-2.17198009454508,1.5061690130882e-07,0.758704659998206,0.0926260563978133,-1,-1,0
"564","ENSG00000197774","EME2",197342,189.951746482777,232.104405213544,214.93217990595,269.113757008701,310.072059586995,341.860328183161,195.068423106053,221.473785533413,217.533401945669,-0.506457716345149,0.026189149957383,-0.509149386343657,0.0311109769272275,0.0026916699985085,0.99679137348325,-1,-1,0
"565","ENSG00000197872","FAM49A",81553,144.660760666599,113.583006806628,130.420012078853,164.681552796369,190.813575130459,225.342016969608,111.038948537291,113.625681273664,117.058332885562,-0.535468310546846,0.0403603119341729,-0.709836003624207,0.00448060841200814,0.174367693077362,0.678024663367421,-1,-1,0
"566","ENSG00000197930","ERO1A",30001,3311.64984348443,3360.08164483606,3407.61407559627,2281.44199971556,2263.04900104724,2327.06853621785,3174.11336674618,2966.78579664542,2692.34165636792,0.536922263028767,0.000227850712349549,0.351904009163221,0.0367787002411008,0.185018253865546,0.376874260353518,1,1,0
"567","ENSG00000197956","S100A6",6277,2010.37898234797,2101.77946508264,2225.48708611355,5433.15236786721,3807.6848917283,3436.19095144875,2423.85020095367,2897.45487247844,3239.58936260792,-0.93258966286781,1.24361806400847e-05,-0.528297617190127,0.0380246549490752,-0.404292045677683,0.137858483512163,-1,-1,0
"568","ENSG00000198033","TUBA3C",7278,7103.92492451069,6205.5828849221,6902.87039930953,4912.33022121853,3118.84788550734,3956.12643450545,6906.42252884198,5917.20179175141,6101.6656016599,0.71026380240588,0.000630760990662742,0.62071866731897,0.00477705326495342,0.0895451350869098,0.836878909832058,1,1,0
"569","ENSG00000198205","ZXDA",7789,1211.36487436703,710.140712121437,773.129831603441,2091.32183307259,2054.10813627939,1825.81995212936,637.223515479772,608.571445465727,648.698261407488,-1.06419773586288,9.37387549585126e-07,-1.53556354867482,1.49471114762863e-13,0.471365812811946,0.081861367303027,-1,-1,0
"570","ENSG00000198363","ASPH",444,3728.73250391102,3811.4506371024,3989.80900951627,1198.29259961586,1835.62659275501,1930.24674048113,3391.18950938214,3586.91239613898,3408.3484591846,1.14156636387242,3.01748402212533e-09,0.99970542928622,4.97616434542545e-07,0.141860934586204,0.71449171722684,1,1,0
"571","ENSG00000198455","ZXDB",158586,2024.57466446946,1189.16469734939,1788.31920562523,2201.10953493684,2529.23393835423,2885.47704656205,1191.41790727851,1202.69894839667,1428.11166120385,-0.560843790118229,0.0305691237500751,-0.919518070187365,7.3977054113724e-05,0.358674280069137,0.243982024365141,-1,-1,0
"572","ENSG00000198542","ITGBL1",9358,502.256753155528,466.184167067202,520.636688218781,318.65211028891,274.77154818786,309.982677002094,489.171584096716,423.688981020443,434.091317783958,0.690727190384781,0.000117312012409844,0.551708800149743,0.0045890161864592,0.139018390235038,0.658786852392049,1,1,0
"573","ENSG00000198554","WDHD1",11169,1224.20858676267,995.579746618093,1397.05916938867,718.975559769515,636.363273060079,950.833388676637,1256.44071498052,1016.85355444906,1243.74478690909,0.603230137081289,0.0131359215382237,0.565615582989928,0.0270827600911964,0.0376145540913605,0.945680032047503,1,1,0
"574","ENSG00000198585","NUDT16",131870,542.81584493121,481.987020188124,627.059418075125,854.201875480355,856.752952335759,964.024140889492,428.150179945592,495.908693694382,458.47847046845,-0.66455889882532,0.000308829974187965,-0.908190059143517,2.52386117638458e-07,0.243631160318197,0.356050362320866,-1,-1,0
"575","ENSG00000198715","GLMP",112770,121.677275327046,130.373538247607,157.547374591254,271.791505834658,219.435611400027,178.075154873544,120.042106526802,131.921341817729,139.494513355294,-0.651470182875182,0.0127447341302944,-0.706498355495545,0.00754988765050472,0.0550281726203635,0.924495101024395,-1,-1,0
"576","ENSG00000198732","SMOC1",64093,150.744624432951,200.498698971699,221.192340485735,332.040854418696,344.418503110478,657.339151940611,178.062458014756,270.583190151692,206.803054764492,-1.06520450308786,0.000360773314933626,-0.89379834702594,0.00516098404146904,-0.171406156061924,0.768949788205667,-1,-1,0
"577","ENSG00000198836","OPA1",4976,1767.02443169388,1632.63226305527,1589.03742716874,1060.38853507906,1038.02584870969,1217.94612098695,2100.73686421903,1947.0434536894,1918.78117321583,0.56916431554102,0.000373445821842987,0.818342450164024,5.12030274034356e-08,-0.249178134623004,0.227915856143556,1,1,0
"578","ENSG00000198959","TGM2",7052,2117.1845906906,2549.19774406875,1601.55774832831,4913.66909563151,5767.34030831811,4647.54169632927,3506.22986147033,3272.0344488806,3598.56825012364,-1.2115458314691,3.25799491305413e-10,-0.529321203082655,0.0265373986650797,-0.682224628386448,0.001514915248354,-1,-1,0
"579","ENSG00000203644","AC083799.1",NA,65.5705317040191,67.162125763919,49.0379245416487,220.914278141471,180.318828498283,90.136806787843,58.0203514879541,77.0343601855351,90.7202079863103,-1.19657864479229,0.000249164294142962,-0.942515186041251,0.0081237562492253,-0.254063458751039,0.662003754652211,-1,-1,0
"580","ENSG00000203805","PLPP4",196051,355.568037900145,330.872237219307,182.588016910394,618.559978796119,475.125802074842,351.753392342802,283.099301225707,259.028036123862,237.043124093262,-0.64465322298756,0.0464185808431353,-0.785257763024993,0.012463819308242,0.140604540037432,0.811508241552605,-1,-1,0
"581","ENSG00000203930","LINC00632",286411,168.32023086908,188.646559131008,170.067695750824,236.980771097214,350.142910364391,320.974970512807,171.060001800692,181.993675938327,159.979721610268,-0.736734996295119,0.0011926953897839,-0.771297352228566,0.000862537808569659,0.0345623559334469,0.950734275929615,-1,-1,0
"582","ENSG00000204175","GPRIN2",9721,11.4917426697765,12.8398181607492,13.5636812562007,60.2493485840376,56.2900046634853,49.4653207982065,24.0084213053603,33.7025325811716,27.3136110066311,-1.70450384489623,3.83860707845183e-07,-0.81158192892798,0.0385975107437808,-0.892921915968246,0.0203041322057459,-1,-1,0
"583","ENSG00000204248","COL11A2",1302,118.297351012406,157.040852889163,105.379369759713,50.8772276931873,70.6010227982697,52.7630088514203,155.054387597119,212.807420012541,310.204582146738,0.944066601658145,0.00268978581254461,1.67631538609849,4.39853312397304e-09,-0.732248784440348,0.0266880608000612,1,1,0
"584","ENSG00000204498","NFKBIL1",4795,363.679856255281,342.724377059998,358.915873241003,780.563782766531,455.090376686144,421.004841460291,293.10281010294,314.877947258375,336.54270704599,-0.577083361582389,0.0440014977557276,-0.734488024782131,0.00750175095790172,0.157404663199742,0.745288248207009,-1,-1,0
"585","ENSG00000204542","C6orf15",29113,248.762429557516,187.65888081095,248.319702998136,697.553569161857,299.57731295482,1160.78619473125,53.0185970493373,47.1835456136402,129.739652281498,-1.07403684417998,0.0372763935485081,-1.91637556717216,2.73395584817102e-06,0.842338722992176,0.0563508162189345,-1,-1,0
"586","ENSG00000204653","ASPDH",554235,25.6874247912652,23.7042796813832,30.2574428022939,50.8772276931873,58.1981404147899,60.4576143089191,11.0038597649568,14.4439425347878,22.4361804697327,-0.9117736755633,0.0143664999827606,-1.4605595866707,3.51229057111637e-05,0.5487859111074,0.227507029054307,-1,-1,0
"587","ENSG00000204789","ZNF204P",NA,54.7547738971706,52.3469509630545,61.5582457012186,93.7212089085029,85.8661088087063,124.212916671052,29.010175743977,54.8869816321938,57.5536803354012,-0.733927098584542,0.0325611590573522,-0.943185404216499,0.00454126592051223,0.209258305631957,0.717303571039201,-1,-1,0
"588","ENSG00000204839","MROH6",642475,751.695167575972,875.082991571062,562.371092084014,192.79791546892,175.548489120022,192.36513643747,616.216146837581,522.870719759319,516.032150803851,1.826726128075,1.72457092827534e-20,1.44748795728254,1.31975142964735e-12,0.379238170792458,0.165874808814052,1,1,0
"589","ENSG00000204843","DCTN1",1639,5557.27155813135,5691.99015849213,5362.87089668244,4323.22547950794,4590.02054976318,4290.29215723111,5692.99690203356,5862.31481011922,5360.29616005135,0.322842462361622,0.037657313028964,0.348279180832124,0.0260687478341576,-0.0254367184705022,0.93935378912075,1,1,0
"590","ENSG00000204856","FAM216A",29902,85.8500775918601,70.1251607240919,68.8617663776344,34.8107347374439,34.3464435234825,36.2745685853515,88.0308781196545,53.9240521298746,63.4065969796793,0.936314114205299,0.00326620481180864,0.813459840730634,0.0178756800584023,0.122854273474664,0.847858049435914,1,1,0
"591","ENSG00000204869","IGFL4",444882,35.8271977351857,40.4948111223629,46.9512043483871,84.3490880176526,76.3254300521834,123.113687319981,16.0056142035735,16.3698015394262,37.0684720804279,-1.00308892610585,0.00573004041696723,-1.63068278886428,1.63400737520294e-06,0.627593862758429,0.142264658374948,-1,-1,0
"592","ENSG00000204963","PCDHA7",56141,10.1397729439205,14.8151748008645,22.9539221258781,37.4884835634012,36.2545792747871,49.4653207982065,11.0038597649568,19.2585900463838,19.5097221475936,-1.05237815455116,0.0114953712383643,-0.988966054400496,0.0249743576841383,-0.0634121001506598,0.94766451438256,-1,-1,0
"593","ENSG00000204970","PCDHA1",56147,11.4917426697765,12.8398181607492,8.34688077304659,74.9769671268023,110.671873575666,105.526017702841,39.0136846212105,56.8128406368321,31.2155554361498,-2.48612803260751,1.40398361345302e-14,-1.03120976665859,0.00346569348902537,-1.45491826594891,1.84606044781778e-05,-1,-1,0
"594","ENSG00000205220","PSMB10",5699,70.3024257445153,90.8664054453021,102.249289469821,235.641896684236,183.18103212524,151.693650447833,117.041053863632,120.366187789899,114.131874563423,-1.01288125064171,7.24302423438712e-05,-0.630920942967435,0.0323962554721911,-0.381960307674274,0.281358719407716,-1,-1,0
"595","ENSG00000205238","SPDYE2",441273,55.4307587600986,45.4332027226511,65.7316860877419,74.9769671268023,111.625941451318,101.129100298556,43.0150881721039,49.1094046182786,56.5781942280215,-0.701608783903503,0.030001708715671,-0.839823933253931,0.00869198124086876,0.138215149350427,0.8213601234719,-1,-1,0
"596","ENSG00000205268","PDE7A",5150,727.359712510562,725.94356524236,732.438787834838,429.778686566135,466.539191193971,518.836253705633,701.245972294066,657.680850084006,677.962844628878,0.602625833842565,0.000258836957514109,0.504352286893881,0.00440962930308775,0.0982735469486838,0.755874518105302,1,1,0
"597","ENSG00000205336","ADGRG1",9289,776.030622641381,730.881956842648,695.92118445276,3770.27034694777,2710.50683472816,2837.11095511491,1282.44983806133,1048.6302280256,1637.84117429048,-1.93491431067355,7.73532015957682e-23,-1.14772790506382,5.35200380547602e-08,-0.787186405609734,0.000468914559925176,-1,-1,0
"598","ENSG00000205413","SAMD9",54809,77.7382592367237,104.693901926109,84.5121678270967,120.498697168075,180.318828498283,179.174384224615,90.0315798951012,104.959315752792,80.9653469125135,-0.771642289754309,0.00587725016268337,-0.724076563671099,0.0141645193145283,-0.0475657260832104,0.943193286221832,-1,-1,0
"599","ENSG00000205922","ONECUT3",390874,33.1232582834736,85.928013845014,59.471525507957,21.4219906076578,23.8516968913073,20.8853576703539,85.0298254564844,59.7016291437897,107.303471811765,1.06499274397813,0.00472927878628083,1.48250616583903,4.06417154809359e-05,-0.417513421860897,0.427975820095336,1,1,0
"600","ENSG00000206075","SERPINB5",5268,1.35196972585606,0.987678320057632,0,36.1496091504225,42.9330544043532,45.0684033939215,14.0049124281268,20.221519548703,15.6077777180749,-2.86401395830247,8.89124354085428e-08,-1.05386192025219,0.0213961452928771,-1.81015203805027,0.000123590899262503,-1,-1,0
"601","ENSG00000213888","LINC01521",NA,109.509547794341,115.558363446743,101.20592937319,57.5715997580803,61.0603440417467,51.663779500349,111.038948537291,108.811033762068,111.205416241284,0.848382235962363,0.000866692778075276,0.866468159710685,0.000869278506357258,-0.0180859237483221,0.976918948063573,1,1,0
"602","ENSG00000214193","SH3D21",79729,81.7941684142919,110.619971846455,108.509450049606,26.7774882595723,46.7493259069623,53.8622382024916,73.0256148038043,81.849007697131,139.494513355294,1.00645945801999,0.00317126007179228,0.982927631345422,0.00544548104712937,0.0235318266745714,0.979678053190433,1,1,0
"603","ENSG00000214717","ZBED1",9189,840.925169482472,794.093369326336,783.563432569749,634.626471751862,610.603440417467,529.828547216346,834.292640361271,798.268557422607,779.413399796365,0.431153705938397,0.0161960312865477,0.42663249917026,0.0215544747684252,0.00452120676813726,0.993350197908491,1,1,0
"604","ENSG00000214814","FER1L6",654463,2.0279545887841,1.97535664011526,8.34688077304659,10.7109953038289,18.1272896373936,29.6791924789239,2.00070177544669,0,2.92645832213904,-1.20166549349462,0.0253276336263821,-1.54592557452065,0.00236453408489832,0.344260081026032,0.488605636362577,-1,-1,0
"605","ENSG00000215883","CYB5RL",NA,287.969551607342,254.821006574869,348.482272274695,156.648306318498,199.400186011329,213.250494107824,350.122810703171,344.72876183027,353.125970871444,0.597507731119991,0.0105133871012006,0.818055757033039,0.000193422900701187,-0.220548025913048,0.506438857970872,1,1,0
"606","ENSG00000219438","FAM19A5",25817,640.833650055774,648.904656277864,586.368374306523,366.85158915614,260.460530053076,285.799631278527,570.200006002307,401.541602467102,575.536803354012,0.969058007230489,7.44196247269522e-06,0.708957269123649,0.00283039121518877,0.26010073810684,0.430053479514279,1,1,0
"607","ENSG00000221866","PLXNA4",91584,15.5476518473447,34.5687412020171,37.5609634787097,32.1329859114867,84.9120409330541,184.670530979971,27.0094739685303,34.6654620834908,44.8723609394653,-1.23735163009358,0.00453479320980927,-1.04928719984005,0.0282522843078853,-0.188064430253533,0.818380691850718,-1,-1,0
"608","ENSG00000221955","SLC12A8",84561,95.9898505357805,80.0019439246682,121.029771209176,190.120166642963,215.619339897418,200.059741894969,94.0329834459945,97.2558797342381,157.053263288129,-0.922371494956762,0.000856106124266482,-0.71637387997805,0.018593691866778,-0.205997614978712,0.674918732310033,-1,-1,0
"609","ENSG00000222004","C7orf71",NA,4.05590917756819,1.97535664011526,3.13008028989247,12.0498697168075,20.9894932643504,14.2899815639263,1.00035088772335,1.92585900463838,0.975486107379681,-1.27672807912983,0.016778772583288,-1.60261263395318,0.0026356143667664,0.32588455482335,0.514041495140391,-1,-1,0
"610","ENSG00000223485","LINC01615",101929484,16.2236367102728,14.8151748008645,7.30352067641577,52.2161021061659,41.0249186530486,29.6791924789239,6.00210532634008,7.70343601855351,1.95097221475936,-1.21184847410668,0.00646325360806079,-1.92982817285853,5.83340849478477e-06,0.717979698751849,0.12764561945317,-1,-1,0
"611","ENSG00000223865","HLA-DPB1",3115,99.3697748504207,120.496755047031,110.596170242867,286.519124377423,171.732217617413,179.174384224615,17.0059650912969,18.2956605440646,35.1174998656685,-0.83427520883613,0.00876812925590597,-2.64879572303518,1.25437090306623e-20,1.81452051419905,4.45428557839507e-10,-1,-1,0
"612","ENSG00000224294","PINCR",101927501,8.11181835513638,10.864461520634,10.4336009663082,104.432204212332,89.6823803113155,62.6560730110616,36.0126319580405,39.4801095950867,29.2645832213904,-2.46421472599587,5.86565800211082e-14,-1.10553206815169,0.00153133386730422,-1.35868265784418,9.05268519581365e-05,-1,-1,0
"613","ENSG00000224420","ADM5",199800,123.029245052902,190.621915771123,123.116491402437,89.7045856695671,59.1522082904422,36.2745685853515,120.042106526802,109.773963264388,104.377013489626,1.05646952034394,0.000926647634096256,0.723898011983558,0.0484644311835552,0.332571508360378,0.486222337202362,1,1,0
"614","ENSG00000225028","AC096541.1",NA,8.78780321806442,4.93839160028816,7.30352067641577,20.0831161946792,27.6679683939165,21.9845870214251,8.00280710178677,2.88878850695757,1.95097221475936,-1.11531445200691,0.0253022843313792,-1.45720699445786,0.00236279915695716,0.341892542450953,0.583413921678082,-1,-1,0
"615","ENSG00000225733","FGD5-AS1",100505641,3031.79211023222,2817.84624712442,3487.95280303684,1830.24132254176,2112.30627669418,2269.90860996214,3141.10178745131,3251.8129293319,3304.94693180236,0.563998032357681,0.001223283593133,0.616634728158782,0.000404590955245978,-0.0526366958011013,0.89462825029086,1,1,0
"616","ENSG00000225973","PIGBOS1",101928527,175.756064361288,153.090139608933,182.588016910394,405.67894713252,284.312226944383,292.395007384954,187.065616004266,162.735085891943,188.268818724278,-0.870946006053981,9.89436607658951e-05,-0.803729582527225,0.000553006522333664,-0.0672164235267556,0.901058835625967,-1,-1,0
"617","ENSG00000226087","AC073283.2",NA,3.37992431464016,0,2.08672019326165,18.7442417817006,4.77033937826146,17.5876696171401,0,0.962929502319189,1.95097221475936,-1.15968738192986,0.0325611590573522,-1.31435770778802,0.0142516284837314,0.154670325858156,0.737215187269495,-1,-1,0
"618","ENSG00000226210","AC215219.1",100288778,284.589627292701,274.574572976022,302.574428022939,496.722407215065,362.545792747871,372.638750013156,269.09438879758,281.175414677203,278.013540603209,-0.48388610398271,0.0322053989408068,-0.537095320357718,0.0179899247089182,0.0532092163750075,0.912679687588834,-1,-1,0
"619","ENSG00000227440","ATP5G1P4",NA,16.2236367102728,10.864461520634,13.5636812562007,0,0.954067875652293,1.09922935107126,7.00245621406342,13.4810130324686,14.6322916106952,1.49125178169639,0.00435766574027954,1.34010936219051,0.010014739525004,0.151142419505885,0.895777756062314,1,1,0
"620","ENSG00000228203","RNF144A-AS1",386597,116.269396423622,140.250321448184,113.72625053276,93.7212089085029,68.6928870469651,65.9537610642754,136.047720730375,107.848104259749,130.715138388877,0.634996150972255,0.0266714550043225,0.651175199089581,0.0272080921221486,-0.016179048117326,0.981700398801304,1,1,0
"621","ENSG00000229221","HNRNPA1P66",NA,13.5196972585606,19.7535664011526,9.39024086967741,91.0434600825457,58.1981404147899,72.5491371707029,28.0098248562537,17.3327310417454,13.6568055033155,-1.85652684317201,1.3300629890019e-07,-1.52518316754793,3.38606087587139e-05,-0.331343675624079,0.584132318391228,-1,-1,0
"622","ENSG00000229320","KRT8P12",NA,113.565456971909,92.8417620854174,93.9024086967742,84.3490880176526,52.4737331608761,35.1753392342802,126.044211853142,107.848104259749,89.7447218789306,0.697066754561957,0.0477232944392514,0.78687931415134,0.0246024781210936,-0.089812559589383,0.898979773670536,1,1,0
"623","ENSG00000230257","NFE4",58160,57.4587133488827,46.4208810427087,47.9945644450179,171.375924861262,198.446118135677,190.166677735327,46.0161408352739,50.0723341205978,24.387152684492,-1.67087200817531,1.48089943595699e-10,-1.956280662641,1.45812028475301e-13,0.285408654465692,0.53923239392526,-1,-1,0
"624","ENSG00000230513","THAP7-AS1",439931,58.1346982118108,56.297664243285,43.8211240584946,33.4718603244653,23.8516968913073,15.3892109149976,62.0217550388475,42.3688981020443,56.5781942280215,0.91839304788388,0.012027881116815,0.932796975505641,0.0131992254781792,-0.0144039276217604,0.98651162531243,1,1,0
"625","ENSG00000231290","APCDD1L-AS1",149773,687.476605597809,597.545383634867,462.208522807455,358.818342678268,374.948675131351,303.387300895667,639.224217255218,565.239617861364,480.914650938183,0.701044480650116,0.00243215769444931,0.650400842726426,0.00754126312407142,0.0506436379236899,0.923707579007808,1,1,0
"626","ENSG00000231389","HLA-DPA1",3113,60.8386376635229,53.3346292831121,46.9512043483871,125.85419481999,112.580009326971,89.0375774367718,40.0140355089338,45.2576866090019,42.921388724706,-0.902902587765616,0.00154741145835761,-1.19332291712474,2.07079089949867e-05,0.290420329359123,0.517977526662388,-1,-1,0
"627","ENSG00000231419","LINC00689",154822,56.7827284859547,43.4578460825358,43.8211240584946,20.0831161946792,18.1272896373936,16.4884402660688,43.0150881721039,31.7766735765332,36.0929859730482,1.13245343129792,0.00136426868902204,0.800533415227174,0.0464772145272785,0.33192001607075,0.528251198066738,1,1,0
"628","ENSG00000231584","FAHD2CP",NA,70.9784106074434,63.2114124836884,63.6449658944803,136.565190123818,110.671873575666,126.411375373194,64.0224568142942,58.7386996414705,98.5240968453478,-0.809787659494207,0.00560660256797814,-0.670550345989824,0.0357016939745854,-0.139237313504383,0.811508241552605,-1,-1,0
"629","ENSG00000232310","AL078590.3",NA,324.472734205455,306.180279217866,230.582581355412,526.177644300595,447.457833680925,351.753392342802,284.09965211343,268.657331147054,266.307707314653,-0.573038957686672,0.0226913328045657,-0.642628666008887,0.0103363699712679,0.069589708322215,0.895777756062314,-1,-1,0
"630","ENSG00000233601","NCOR1P3",NA,473.86538891255,361.490265141093,303.61778811957,87.0268368436098,85.8661088087063,69.2514491174891,347.121758040001,277.323696667926,249.724443489198,2.01568485196056,1.11205858643539e-18,1.66028300979188,1.70321350898622e-12,0.355401842168679,0.29047773330245,1,1,0
"631","ENSG00000234085","AC064862.3",NA,18.2515912990569,15.8028531209221,33.3875230921864,0,2.86220362695688,1.09922935107126,6.00210532634008,8.6663655208727,12.6813193959358,1.79646497763285,0.000306064946776496,0.943004201712068,0.0415368603481044,0.853460775920785,0.145775309130322,1,1,0
