"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"674","ENSG00000120708",2288.02457474996,-0.842367365516721,0.231502004156236,-3.63646927313659,0.000276400596490251,0.00445007121417298,"TGFBI"
"675","ENSG00000120742",3360.52195969084,-0.873747001737248,0.164353297953843,-5.31529931204313,1.06482149697977e-07,5.96035678702613e-06,"SERP1"
"676","ENSG00000120937",111.536841514925,1.72161652445561,0.314965723059716,5.34622749972759,8.98063190744355e-08,5.13692145105771e-06,"NPPB"
"677","ENSG00000120949",90.578246847361,0.953058728138287,0.234859311496381,4.0556178922975,5.00019444377841e-05,0.00110239832961761,"TNFRSF8"
"678","ENSG00000120992",980.605748844684,0.394071717855442,0.138456687222805,2.84647956817077,0.00442055659134294,0.0385385695719449,"LYPLA1"
"679","ENSG00000121075",9.59325966677072,1.16866535412217,0.356360184365088,2.98798888626538,0.00280819765805829,0.0271996266108825,"TBX4"
"680","ENSG00000121210",844.572025354216,-0.72138891889269,0.167642528262113,-4.30298546270975,1.68511910891367e-05,0.000458994347761248,"TMEM131L"
"681","ENSG00000121388",620.304489975426,0.590875154448915,0.196647972178472,3.00570684491822,0.00264964314093474,0.0261434842156819,"AL139327.1"
"682","ENSG00000121440",71.8029966526853,0.808726909462171,0.246820152064976,3.26242091760299,0.00110464989162258,0.0134121170803609,"PDZRN3"
"683","ENSG00000121552",30.6697516448167,-0.911552858278365,0.297962352912429,-3.00622796055935,0.00264510616497389,0.0261112301769619,"CSTA"
"684","ENSG00000121578",343.719216203681,0.57488703973975,0.162502083262675,3.53425576691022,0.00040892516317779,0.00609304411009917,"B4GALT4"
"685","ENSG00000121579",2919.00178979901,0.691836359683182,0.149997559617891,4.6106063252737,4.01496224835438e-06,0.000137107964540818,"NAA50"
"686","ENSG00000121671",442.818498996725,-0.525215622575797,0.15358006329394,-3.41948899930314,0.000627388692264229,0.00865897315757708,"CRY2"
"687","ENSG00000121680",961.54052883928,-0.641321263383228,0.193449410124655,-3.31400801028105,0.000919688724694629,0.0116614718096748,"PEX16"
"688","ENSG00000121864",566.143498620014,0.539888807542875,0.15273990715001,3.53369827892357,0.000409788589207306,0.00610149430871789,"ZNF639"
"689","ENSG00000122068",1222.34449466032,0.870025760709336,0.12951474740886,6.71652634168317,1.86107678364789e-11,2.45662135441521e-09,"FYTTD1"
"690","ENSG00000122417",533.895581096007,-0.415609428589805,0.141084297916383,-2.94574227670967,0.0032218072195384,0.030211044747147,"ODF2L"
"691","ENSG00000122483",211.064581791661,0.663572668242322,0.20618217060985,3.21928327672358,0.00128511462450699,0.0151131241278401,"CCDC18"
"692","ENSG00000122515",2900.68467070346,-0.370909672712089,0.129382983292743,-2.8667743572398,0.00414678554546433,0.036727143205248,"ZMIZ2"
"693","ENSG00000122641",4034.85180911724,-0.679459467978209,0.196265792848061,-3.46438571312751,0.000531443904442096,0.00750582502076244,"INHBA"
"694","ENSG00000122642",2271.81244600971,0.885430576423825,0.137776412304327,6.42688758367734,1.30243064848131e-10,1.48037279263856e-08,"FKBP9"
"695","ENSG00000122707",325.944411968961,0.817909334914802,0.191495860805534,4.26964547408151,1.95783919117356e-05,0.000518865181784376,"RECK"
"696","ENSG00000122862",29.3289015151921,-1.14496710164664,0.334894494635691,-3.59486721350273,0.000324557070491224,0.0050630902996631,"SRGN"
"697","ENSG00000122884",1219.49631500427,0.939365983597956,0.136806035682632,6.86670063108061,6.57037482739159e-12,9.52796890462308e-10,"P4HA1"
"698","ENSG00000123095",1387.2012676867,-0.897151174993081,0.248039161310889,-3.62144696459528,0.000292959868175318,0.00465480679434117,"BHLHE41"
"699","ENSG00000123146",1079.87153425319,-0.429962635607557,0.137046640266804,-3.13740881578274,0.00170448282537689,0.0186892894923286,"ADGRE5"
"700","ENSG00000123240",3012.25990109139,-0.999958688219466,0.174232474622419,-5.74023340110074,9.45461528647708e-09,6.71342889583228e-07,"OPTN"
"701","ENSG00000123364",680.114878973667,-0.435390061326767,0.153201219649097,-2.84230899632857,0.00447880593399915,0.0389145872543926,"HOXC13"
"702","ENSG00000123405",17.6390575302434,-0.958185533278621,0.351618620800864,-2.77092301434578,0.00558976411076837,0.045913212033882,"NFE2"
"703","ENSG00000123416",20007.8273660803,0.469793041384308,0.161420603691012,2.91042227607197,0.00360940727686562,0.0328145318521929,"TUBA1B"
"704","ENSG00000123453",210.89359707231,-0.693499111948897,0.203993993894159,-3.40013360483489,0.00067352934525075,0.00914638050445817,"SARDH"
"705","ENSG00000123496",35.3589656519914,-1.12350859619038,0.288615635261644,-3.84566403958885,0.00012022639959502,0.00223788951744379,"IL13RA2"
"706","ENSG00000123609",321.129613643943,-0.521462200873607,0.173507170886972,-3.00544911798513,0.00265188961025745,0.0261531182252976,"NMI"
"707","ENSG00000123612",25.8958124247328,-1.00383621657161,0.319131858836416,-3.13025695116284,0.00174653459895682,0.018968692226645,"ACVR1C"
"708","ENSG00000123892",71.1508561780895,-0.726783804095074,0.235029220071913,-3.08199616855596,0.0020561748401988,0.0216909591748841,"RAB38"
"709","ENSG00000123933",2303.20890925508,-1.03827349223706,0.203779370685514,-5.09517881351058,3.48412243517913e-07,1.66461831056168e-05,"MXD4"
"710","ENSG00000124074",442.969674471535,-0.603101706597918,0.191343035316943,-3.15170023966883,0.0016232282115529,0.0180385943509429,"ENKD1"
"711","ENSG00000124092",14.0950989613151,1.25956083553708,0.344167096733573,3.39677905831152,0.0006818399530823,0.00922154209174816,"CTCFL"
"712","ENSG00000124098",1265.51611875416,-0.581170140259799,0.138806232034824,-4.18727427725808,2.82324570725127e-05,0.000695409995259787,"FAM210B"
"713","ENSG00000124102",104.504344683015,-1.87125670808025,0.324653003421515,-5.82015997449408,5.87913297482946e-09,4.37019819997921e-07,"PI3"
"714","ENSG00000124145",4607.24214729109,0.637802292502791,0.20919494574574,3.04813908292146,0.00230263327219507,0.0236605909885434,"SDC4"
"715","ENSG00000124164",1264.5028063512,0.508768300462254,0.182464399891391,2.78823724819521,0.00529957175045941,0.0441102592908084,"VAPB"
"716","ENSG00000124207",5464.09238003983,0.47653471963834,0.162347465586733,2.93476246610085,0.00333803112054805,0.0310046507180785,"CSE1L"
"717","ENSG00000124212",253.655448936308,0.816844960942882,0.17016434857009,4.79028878718573,1.66541446672696e-06,6.49511642023514e-05,"PTGIS"
"718","ENSG00000124225",12376.2138568819,-0.607779542953965,0.173586632234858,-3.50096288350036,0.00046358040347611,0.00677024657331918,"PMEPA1"
"719","ENSG00000124260",107.194962481837,2.29020412154927,0.223129598161789,9.98427580342955,1.78600470275897e-23,1.4710963535685e-20,"MAGEA10"
"720","ENSG00000124459",355.056300759672,0.715303568805056,0.210441778270014,3.39499872221335,0.000686289208700791,0.00926085674021408,"ZNF45"
"721","ENSG00000124467",6.71738140413505,0.988551831340148,0.353676798634799,2.83265528679514,0.00461631379744105,0.0398070074191399,"PSG8"
"722","ENSG00000124508",250.428550350187,-0.60886494087212,0.191614678932394,-3.17834009011513,0.00148120898374138,0.0167957353486797,"BTN2A2"
